sent,source,effective,expires,senderName,headline,description,instruction,web,alert_title,severity_level,alert_disease,areaDesc,areaDesc_EN,circle,ISO3166,areaDetail,ISO3166_2
2020/3/17,CDC,2020/3/17,,疾病管制署,愛爾蘭-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,愛爾蘭,Republic of Ireland,"52.96,-8.26",IE,,
2020/3/17,CDC,2020/3/17,,疾病管制署,英國-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,英國,United Kingdom of Great Britain and Northern Ireland,"55.12,-3.07",GB,,
2020/3/17,CDC,2020/3/17,,疾病管制署,葡萄牙-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,葡萄牙,Portugal,"39.65,-7.95",PT,,
2020/3/17,CDC,2020/3/17,,疾病管制署,捷克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,捷克,Czech,"49.63,14.94",CZ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,拉脫維亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,拉脫維亞,Latvia,"56.36,26.01",LV,,
2020/3/17,CDC,2020/3/17,,疾病管制署,斯洛伐克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,斯洛伐克,Slovakia,"48.42,19.37",SK,,
2020/3/17,CDC,2020/3/17,,疾病管制署,匈牙利-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,匈牙利,Hungary,"46.58,19.81",HU,,
2020/3/17,CDC,2020/3/17,,疾病管制署,波蘭-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,波蘭,Poland,"51.99,18.63",PL,,
2020/3/17,CDC,2020/3/17,,疾病管制署,立陶宛-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,立陶宛,Lithuania,"55.17,23.77",LT,,
2020/3/17,CDC,2020/3/17,,疾病管制署,杜拜-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿拉伯聯合大公國,United Arab Emirates,"23.90,54.22",AE,杜拜,AE
2020/3/14,CDC,2020/3/14,,疾病管制署,華盛頓州-嚴重特殊傳染性肺炎第二級:警示(Alert),,對當地採取加強防護,,國際間旅遊疫情建議,第二級:警示(Alert),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,華盛頓州,US-WA
2020/3/14,CDC,2020/3/14,,疾病管制署,紐約州-嚴重特殊傳染性肺炎第二級:警示(Alert),,對當地採取加強防護,,國際間旅遊疫情建議,第二級:警示(Alert),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,紐約州,US-NY
2020/3/14,CDC,2020/3/14,,疾病管制署,加利福尼亞州-嚴重特殊傳染性肺炎第二級:警示(Alert),,對當地採取加強防護,,國際間旅遊疫情建議,第二級:警示(Alert),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,加利福尼亞州,US-CA
2020/3/15,CDC,2020/3/15,,疾病管制署,埃及-嚴重特殊傳染性肺炎第二級:警示(Alert),,對當地採取加強防護,,國際間旅遊疫情建議,第二級:警示(Alert),嚴重特殊傳染性肺炎,埃及,Egypt,"26.54,29.79",EG,,
2020/3/17,CDC,2020/3/17,,疾病管制署,俄羅斯-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,俄羅斯,Russian Federation,"59.53,94.57",RU,,
2020/3/17,CDC,2020/3/17,,疾病管制署,白俄羅斯-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,白俄羅斯,Belarus,"52.98,28.16",BY,,
2020/3/17,CDC,2020/3/17,,疾病管制署,烏克蘭-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,烏克蘭,Ukraine,"48.57,31.28",UA,,
2020/3/17,CDC,2020/3/17,,疾病管制署,羅馬尼亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,羅馬尼亞,Romania,"45.87,25.00",RO,,
2020/3/17,CDC,2020/3/17,,疾病管制署,保加利亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,保加利亞,Bulgaria,"42.32,25.13",BG,,
2020/3/17,CDC,2020/3/17,,疾病管制署,賽普勒斯-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,賽普勒斯,Cyprus,"35.04,33.22",CY,,
2020/3/17,CDC,2020/3/17,,疾病管制署,塞爾維亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,塞爾維亞,Serbia,"43.81,20.76",RS,,
2020/3/17,CDC,2020/3/17,,疾病管制署,波士尼亞與赫塞哥維納-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,波士尼亞與赫塞哥維納,Bosnia and Herzegovina,"44.18,17.92",BA,,
2020/3/17,CDC,2020/3/17,,疾病管制署,蒙特內哥羅-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,蒙特內哥羅,Montenegro,"42.55,19.02",ME,,
2020/3/17,CDC,2020/3/17,,疾病管制署,科索沃-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,科索沃,Kosovo,"42.59,20.97",XK,,
2020/3/17,CDC,2020/3/17,,疾病管制署,克羅埃西亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,克羅埃西亞,Croatia,"44.88,15.20",HR,,
2020/3/17,CDC,2020/3/17,,疾病管制署,阿爾巴尼亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿爾巴尼亞,Albania,"40.83,19.99",AL,,
2020/3/17,CDC,2020/3/17,,疾病管制署,北馬其頓-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,北馬其頓,Republic of North Macedonia,"41.45,21.81",MK,,
2020/3/17,CDC,2020/3/17,,疾病管制署,沙烏地阿拉伯-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,沙烏地阿拉伯,Saudi Arabia,"24.20,44.73",SA,,
2020/3/17,CDC,2020/3/17,,疾病管制署,阿拉伯聯合大公國-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿拉伯聯合大公國,United Arab Emirates,"23.90,54.22",AE,,
2020/3/17,CDC,2020/3/17,,疾病管制署,卡達-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,卡達,Qatar,"25.32,51.17",QA,,
2020/3/17,CDC,2020/3/17,,疾病管制署,阿曼-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿曼,Oman,"20.67,56.25",OM,,
2020/3/17,CDC,2020/3/17,,疾病管制署,葉門-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,葉門,Yemen,"15.94,47.52",YE,,
2020/3/17,CDC,2020/3/17,,疾病管制署,科威特-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,科威特,Kuwait,"29.32,47.39",KW,,
2020/3/17,CDC,2020/3/17,,疾病管制署,巴林-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,巴林,Bahrain,"26.04,50.53",BH,,
2020/3/17,CDC,2020/3/17,,疾病管制署,約旦-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,約旦,Jordan,"31.22,36.87",JO,,
2020/3/17,CDC,2020/3/17,,疾病管制署,黎巴嫩-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,黎巴嫩,Lebanon,"34.11,35.88",LB,,
2020/3/17,CDC,2020/3/17,,疾病管制署,敘利亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,敘利亞,Syria,"34.99,38.51",SY,,
2020/3/17,CDC,2020/3/17,,疾病管制署,伊拉克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,伊拉克,Iraq,"33.02,43.06",IQ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,以色列-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,以色列,Israel,"30.97,34.71",IL,,
2020/3/17,CDC,2020/3/17,,疾病管制署,土耳其-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,土耳其,Turkey,"38.47,35.50",TR,,
2020/3/17,CDC,2020/3/17,,疾病管制署,阿富汗-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿富汗,Afghanistan,"33.90,66.04",AF,,
2020/3/17,CDC,2020/3/17,,疾病管制署,巴基斯坦-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,巴基斯坦,Pakistan,"29.95,69.47",PK,,
2020/3/17,CDC,2020/3/17,,疾病管制署,巴勒斯坦地區-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,巴勒斯坦地區,,,,,
2020/3/17,CDC,2020/3/17,,疾病管制署,埃及-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,埃及,Egypt,"26.54,29.79",EG,,
2020/3/17,CDC,2020/3/17,,疾病管制署,利比亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,利比亞,State of Libya,"27.09,18.14",LY,,
2020/3/17,CDC,2020/3/17,,疾病管制署,突尼西亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,突尼西亞,Tunisia,"34.07,9.68",TN,,
2020/3/17,CDC,2020/3/17,,疾病管制署,阿爾及利亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,阿爾及利亞,Algeria,"28.38,2.54",DZ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,摩洛哥-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,摩洛哥,Morocco,"31.91,-6.19",MA,,
2020/3/17,CDC,2020/3/17,,疾病管制署,喬治亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,喬治亞,Georgia,"42.16,43.52",GE,,
2020/3/17,CDC,2020/3/17,,疾病管制署,亞塞拜然-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,亞塞拜然,Azerbaijan,"40.39,47.79",AZ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,亞美尼亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,亞美尼亞,Armenia,"40.28,44.84",AM,,
2020/3/17,CDC,2020/3/17,,疾病管制署,哈薩克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,哈薩克,Kazakhstan,"48.34,67.32",KZ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,吉爾吉斯-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,吉爾吉斯,Kyrgyzstan,"41.47,74.46",KG,,
2020/3/17,CDC,2020/3/17,,疾病管制署,塔吉克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,塔吉克,Tajikistan,"38.54,71.14",TJ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,土庫曼-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,土庫曼,Turkmenistan,"39.09,58.88",TM,,
2020/3/17,CDC,2020/3/17,,疾病管制署,烏茲別克-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,烏茲別克,Uzbekistan,"41.54,63.50",UZ,,
2020/3/17,CDC,2020/3/17,,疾病管制署,蒙古-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,蒙古,Mongolia,"46.92,102.83",MN,,
2020/3/19,CDC,2020/3/19,,疾病管制署,摩爾多瓦-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,摩爾多瓦,Moldova,"47.57,28.16",MD,,
2020/3/19,CDC,2020/3/19,,疾病管制署,日本-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,日本,Japan,"34.30,138.51",JP,,
2020/3/19,CDC,2020/3/19,,疾病管制署,新加坡-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,新加坡,Singapore,"1.27,103.89",SG,,
2020/3/19,CDC,2020/3/19,,疾病管制署,北韓-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,北韓,Korea(North Korea),"40.11,127.35",KP,,
2020/3/19,CDC,2020/3/19,,疾病管制署,泰國-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,泰國,Thailand,"15.02,101.51",TH,,
2020/3/19,CDC,2020/3/19,,疾病管制署,馬來西亞-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,馬來西亞,Malaysia,"3.71,102.06",MY,,
2020/3/19,CDC,2020/3/19,,疾病管制署,菲律賓-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,菲律賓,Philippines,"12.42,122.82",PH,,
2020/3/19,CDC,2020/3/19,,疾病管制署,印尼-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,印尼,Indonesia,"-4.39,122.95",ID,,
2020/3/19,CDC,2020/3/19,,疾病管制署,汶萊-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,汶萊,Brunei Darussalam,"4.51,114.64",BN,,
2020/3/19,CDC,2020/3/19,,疾病管制署,越南-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,越南,Vietnam,"14.68,108.10",VN,,
2020/3/19,CDC,2020/3/19,,疾病管制署,寮國-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,寮國,Lao People's Dem Rep,"19.55,102.52",LA,,
2020/3/19,CDC,2020/3/19,,疾病管制署,柬埔寨-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,柬埔寨,Cambodia,"12.74,105.07",KH,,
2020/3/19,CDC,2020/3/19,,疾病管制署,緬甸-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,緬甸,Myanmar,"21.20,96.41",MM,,
2020/3/19,CDC,2020/3/19,,疾病管制署,東帝汶-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,東帝汶,Timor Leste,"-8.67,125.87",TL,,
2020/3/19,CDC,2020/3/19,,疾病管制署,孟加拉-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,孟加拉,Bangladesh,"24.14,90.24",BD,,
2020/3/19,CDC,2020/3/19,,疾病管制署,不丹-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,不丹,Bhutan,"27.41,90.45",BT,,
2020/3/19,CDC,2020/3/19,,疾病管制署,尼泊爾-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,尼泊爾,Nepal,"28.30,84.00",NP,,
2020/3/19,CDC,2020/3/19,,疾病管制署,斯里蘭卡-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,斯里蘭卡,Sri Lanka,"7.63,80.68",LK,,
2020/3/19,CDC,2020/3/19,,疾病管制署,印度-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,印度,India,"22.99,79.80",IN,,
2020/3/19,CDC,2020/3/19,,疾病管制署,馬爾地夫-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,馬爾地夫,Maldives,"-0.65,72.64",MV,,
2020/3/19,CDC,2020/3/19,,疾病管制署,華盛頓州-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,華盛頓州,
2020/3/19,CDC,2020/3/19,,疾病管制署,紐約州-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,紐約州,
2020/3/19,CDC,2020/3/19,,疾病管制署,加利福尼亞州-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,加利福尼亞州,
2020/3/19,CDC,2020/3/19,,疾病管制署,美國(除華盛頓、紐約及加利福尼亞3州除外)-嚴重特殊傳染性肺炎第二級:警示(Alert),,對當地採取加強防護,,國際間旅遊疫情建議,第二級:警示(Alert),嚴重特殊傳染性肺炎,美國(除華盛頓、紐約及加利福尼亞3州除外),USA,"38.82,-100.54",US,,
2020/3/19,CDC,2020/3/19,,疾病管制署,美國-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,美國,USA,"38.82,-100.54",US,,
2020/3/19,CDC,2020/3/19,,疾病管制署,加拿大-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,加拿大,Canada,"54.77,-104.76",CA,,
2020/3/19,CDC,2020/3/19,,疾病管制署,澳洲-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,澳洲,,,,,
2020/3/19,CDC,2020/3/19,,疾病管制署,紐西蘭-嚴重特殊傳染性肺炎第三級:警告(Warning),,避免至當地所有非必要旅遊,,國際間旅遊疫情建議,第三級:警告(Warning),嚴重特殊傳染性肺炎,紐西蘭,New Zealand,"-42.22,172.17",NZ,,
