受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
個人,1120210,85500000 ,112年結核醫療費用,
個人,1120215,506306 ,112年「台北市立聯合醫院松德院區」5名個案之丁基原啡因複方錠(Suboxone)藥品費用案)非HIV個案45萬元(非健保部分),
個人,1120215,500000000 ,112年愛滋醫療費用,
個人,1120306,27170000 ,第1/2型愛滋病毒自我篩檢試劑採購案,
個人,1120315,344368 ,112年潛伏結合感染治療藥品isoniazid 300mg暨抗結核公費藥品RHZ/RH採購,
個人,1120315,2455 ,苗栗看守所收容人因加入矯正機關LTBI計畫治療副作用就醫住院費用核銷一案,
個人,1120322,864000 ,112年愛滋病毒快速確認檢驗之抗體免疫層析試劑組,
個人,1120519,7182 ,補助感染愛滋之藥害病患全民健保自付保費(111年下半年及112年上半年),
個人,1120524,2765000 ,112年潛伏結核感染治療藥品rifapentine 150mg(RPT藥品採購),
個人,1120630,34286 ,112年補助愛滋孕婦剖腹產,
個人,1120707,7586000 ,112年愛滋抗原/抗體複合型快速篩檢試劑,
個人,1120717,11262400 ,猴痘疫苗預防接種作業計劃,
個人,1120817,1982400 ,112年度公費藥品clofazimine、pretomanid及HP複方採購案,
個人,1120915,373056437 ,償還愛滋醫療費用欠款,
個人,1121012,57500 ,執行第五類傳染病防治工作致傷病或死亡補助,
個人,1121229,12900000 ,嚴重特殊傳染性肺炎治療用藥品Tocilizumab及Baricitinib費用,
4.差額補貼,,202539 ,,
個人,1120116,202539 ,本署退休人員(聘任人員)111年度優惠存款差額利息歸墊,
5.損失及賠償,,0 ,,
6.獎勵及慰問,,4467867741 ,,
個人,1120101,64000 ,112年三麻一風監視調查作業之病例通報獎金,
個人,1120101,164000 ,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1120101,224000 ,112年退職工友(含遺眷)春節慰問金,
個人,1120101,80888750 ,衛生福利機構照顧護理人員及社會工作人員執行嚴重特殊傳染性肺炎防治工作著有績效者獎勵金,
個人,1120101,39200000 ,醫院春節期間開設COVID-19視訊門診及諮詢獎勵專案,
醫療機構,1120101,4167536991 ,醫療機構獎勵費用,63000
個人,1120303,10000 ,屈公病通報獎金,
台灣基督長老教會馬偕醫療財團法人台東馬偕紀念醫院,1120314,15000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,10014
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1120314,30000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,63000
長庚醫療財團法人林口長庚紀念醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,68000
長庚醫療財團法人高雄長庚紀念醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,64000
長庚醫療財團法人基隆長庚紀念醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,10017
長庚醫療財團法人嘉義長庚紀念醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,10010
屏基醫療財團法人屏東基督教醫院,1120314,30000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,10013
財團法人私立高雄醫學大學附設中和紀念醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,64000
高雄市立大同醫院（委託財團法人私立高雄醫學大學經營）,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,64000
高雄榮民總醫院,1120314,15000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,64000
國軍高雄總醫院附設民眾診療服務處,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,64000
臺北市立關渡醫院─委託臺北榮民總醫院經營,1120314,15000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,63000
醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,1120314,15000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,65000
醫療財團法人羅許基金會羅東博愛醫院,1120314,10000 ,112年實驗室傳染病自動通報系統資料品質獎勵作業,10002
個人,1120422,400000 ,登革熱通報獎金,
個人,1120509,5000 ,茲卡病毒感染症病通報獎金,
個人,1120601,162000 ,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1120602,230000 ,退職工友（含遺眷）112年端午節慰問金   ,
大安聯合醫事檢驗所,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,63000
中國醫藥大學北港附設醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10009
中國醫藥大學附設醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10019
天主教耕莘醫療財團法人永和耕莘醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,65000
台南市立醫院(委託秀傳醫療社團法人經營),1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,63000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10018
佛教慈濟醫療財團法人台北慈濟醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,65000
秀傳醫療財團法人彰濱秀傳紀念醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10007
奇美醫療財團法人佳里奇美醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
奇美醫療財團法人奇美醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
奇美醫療財團法人柳營奇美醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
為恭醫療財團法人為恭紀念醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10005
財團法人私立高雄醫學大學附設中和紀念醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,64000
高雄市立岡山醫院(委託秀傳醫療社團法人經營),1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,64000
敏盛綜合醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,68000
郭綜合醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
童綜合醫療社團法人童綜合醫院,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10019
臺南市立安南醫院-委託中國醫藥大學興建經營,1120701,100000 ,112年傳染病認可/指定檢驗機構檢驗結果自動上傳補(捐)助計畫,10021
個人,1120817,176246500 ,辦理衛生福利機構照顧護理人員及社會工作人員執行嚴重特殊傳染性肺炎防治工作著有績效者獎勵金經費,
個人,1120904,160000 ,112年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1120904,234000 ,退職工友（含遺眷）112年中秋節慰問金,
個人,1121024,3000 ,霍亂通報獎金,
陸軍第六軍團砲兵第二一指揮部,1121214,139500 ,補發111年12月嚴重特殊傳染性肺炎集中檢疫場所工作人員津貼補償,68000
