受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
戴德森醫療財團法人嘉義基督教醫院,1130329,15000,113年實驗室傳染病自動通報系統資料品質獎勵作業,10020
長庚醫療財團法人嘉義長庚紀念醫院,1130329,15000,113年實驗室傳染病自動通報系統資料品質獎勵作業,10010
仁愛醫療財團法人大里仁愛醫院,1130329,15000,113年實驗室傳染病自動通報系統資料品質獎勵作業,10019
國泰醫療財團法人國泰綜合醫院,1130329,30000,113年實驗室傳染病自動通報系統資料品質獎勵作業,63000
新光醫療財團法人新光吳火獅紀念醫院,1130329,11250,113年實驗室傳染病自動通報系統資料品質獎勵作業,63000
奇美醫療財團法人奇美醫院,1130329,11250,113年實驗室傳染病自動通報系統資料品質獎勵作業,10021
臺北市立關渡醫院─委託臺北榮民總醫院經營,1130329,10000,113年實驗室傳染病自動通報系統資料品質獎勵作業,63000
天主教靈醫會醫療財團法人羅東聖母醫院,1130409,20000,113年度傳染病防疫獎勵,10002
竹山秀傳醫療社團法人竹山秀傳醫院,1130409,20000,113年度傳染病防疫獎勵,10008
天主教若瑟醫療財團法人若瑟醫院,1130409,20000,113年度傳染病防疫獎勵,10009
麥寮工業區專用港管理股份有限公司,1130409,20000,113年度傳染病防疫獎勵,10009
奧啓迪科技股份有限公司,1130409,20000,113年度傳染病防疫獎勵,65000
天主教仁慈醫療財團法人仁慈醫院,1130409,20000,113年度傳染病防疫獎勵,10004
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1130409,20000,113年度傳染病防疫獎勵,10020
陽明醫院,1130409,20000,113年度傳染病防疫獎勵,10020
嘉義縣私立梅山護理之家,1130409,20000,113年度傳染病防疫獎勵,10010
台灣預防醫學學會,1130409,20000,113年度傳染病防疫獎勵,63000
社團法人台灣泌尿科醫學會,1130409,20000,113年度傳染病防疫獎勵,63000
社團法人台灣愛滋病護理學會,1130409,20000,113年度傳染病防疫獎勵,63000
財團法人新北市台灣事實查核教育基金會,1130409,20000,113年度傳染病防疫獎勵,63000
安南區溪東里環保志工隊,1130409,20000,113年度傳染病防疫獎勵,10021
社團法人臺灣公共衛生促進協會,1130409,20000,113年度傳染病防疫獎勵,10021
公務人員退休撫卹基金管理局,1130424,497070,本署聘任人員111年度調降退休所得節省經費挹注退撫基金,63000
中華民國醫師公會全國聯合會,1130520,28000,113年登革熱、屈公病與腸病毒之醫事人員教育訓練,63000
財團法人台灣紅絲帶基金會,1130627,100000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人肝病防治學術基金會,1130627,100000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
財團法人兒童肝膽疾病防治基金會,1130627,100000,113年度補（捐）助民間團體辦理急性病毒性肝炎防治衛生教育,63000
衛生福利部南投醫院,1130906,213026,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),10008
衛生福利部草屯療養院,1130906,267905,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),10008
高雄市立凱旋醫院,1130906,863566,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),64000
中山醫學大學附設醫院,1130906,529166,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),10019
賢德醫院,1130906,663872,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),10019
衛生福利部嘉南療養院,1130906,143000,113-114年替代治療者潛伏結核感染檢驗與治療前驅計畫補助案(113年經費),10021
台灣婦產科醫學會,1130909,200000,113年度補（捐）助民間團體辦理孕產婦B、C型肝炎等傳染病防治教育訓練案,63000
臺灣腎臟護理學會,1130909,100000,113年度補（捐）助民間團體辦理醫療院所透析單位B、C型肝炎防治,63000
國立臺灣大學,1130910,1081500,113年食物中毒病患體內邦克列酸檢驗計畫,63000
天主教聖功醫療財團法人聖功醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,64000
高雄市立大同醫院（委託財團法人私立高雄醫學大學經營）,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,64000
健仁醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,64000
國泰醫療財團法人汐止國泰綜合醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,65000
輔仁大學學校財團法人輔仁大學附設醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,65000
天主教中華聖母修女會醫療財團法人天主教聖馬爾定醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10020
秀傳醫療社團法人秀傳紀念醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10007
彰化基督教醫療財團法人彰化基督教醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10007
中山醫學大學附設醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10019
光田醫療社團法人光田綜合醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10019
振興醫療財團法人振興醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,63000
國泰醫療財團法人國泰綜合醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,63000
新光醫療財團法人新光吳火獅紀念醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,63000
三軍總醫院附設民眾診療服務處,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,63000
衛生福利部基隆醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,10017
高雄市立民生醫院,1131104,100000,113年傳染病認可/指定檢驗機構檢驗結果自動上傳獎勵作業,64000
疫苗基金,1131231,194000000,撥充疫苗基金辦理COVID-19疫苗採購及相關接種費用,63000
個人,1121120,896000,113年度公費抗結核藥品levofloxacin(750mg),
個人,1121215,120000,113年抗結核公費藥品Levofloxacin 500mg,
個人,1130101,80000,113年三麻一風監視調查作業之確定病例通報獎金,
個人,1130101,52000,113年公費藥品Streptomycin 1gm(SM),
個人,1130101,43514000,113年孕婦全面愛滋篩檢,
個人,1130101,1882721,113年因執行職務意外暴露愛滋病毒後預防性投藥(oPEP)補助費用,
個人,1130101,36868360,113年非愛滋指定醫事機構愛滋病毒篩檢與暴露愛滋病毒前預防性投藥(PrEP)計畫,
個人,1130101,421767862,113年度結核病及漢生病直接觀察治療都治執行計畫,
個人,1130101,349173520,113年度愛滋病指定醫事機構整合式服務計畫,
個人,1130101,72866000,113年度嚴重特殊傳染性肺炎隔離及檢疫期間防疫補償金,
個人,1130101,233028223,113年建構抗藥性結核病醫療照護體系補助計畫案,
個人,1130101,143000000,113年結核醫療費用,
個人,1130101,500000000,113年愛滋醫療費用,
個人,1130101,456220,113年疑似愛滋感染嬰幼兒醫療照護作業補助費用,
個人,1130101,8366800,113年潛伏結核感染治療藥品,
個人,1130101,3916667,113年嚴重特殊傳染性肺炎死亡喪葬慰問金,
個人,1130101,21154000,性病、急性病毒性肝炎或藥癮病患全面篩檢愛滋病毒計畫,
個人,1130101,453881,補助醫院(5名非愛滋個案)丁基原啡因複方錠(Suboxone)藥品費,
個人,1130101,10231028,醫療機構獎勵費用,
個人,1130101,35000000,藥癮愛滋個案替代治療計畫,
個人,1130101,149760000,嚴重特殊傳染性肺炎隔離治療費用,
個人,1130110,218000,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(春節),
個人,1130111,3647250,113年愛滋匿名篩檢服務拓點計畫,
個人,1130116,236000,退職工友（含遺眷）113年春節慰問金,
個人,1130122,15303800,113年度補助非指定醫院及非PrEP院所辦理Mpox疫苗接種服務補助費,
個人,1130125,196254,本署退休人員(聘任人員)112年度優惠存款差額利息歸墊,
個人,1130308,24400,113年抗結核藥物amikacin 250mg,
個人,1130312,1025000,113年公費抗結核藥品cycloserine,
個人,1130409,300000,113年度傳染病防疫獎勵,
個人,1130416,85000,登革熱境外移入通報獎金核發作業,
個人,1130416,433400,113年度公費抗結核藥品kanamycin,
個人,1130419,1015000,113年公費抗結核藥品moxifloxacin,
個人,1130424,89400000,113年公費抗結核藥品bedaquiline,
個人,1130425,9400,抗結核藥品levofloxacin 100mg,
個人,1130508,156000,113年公費抗結核藥品Streptomycin (1gm),
個人,1130513,1209936,113年度公費抗結核藥品pretomanid,
個人,1130516,218000,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1130520,232000,退職工友(含遺眷)113年端午節慰問金,
個人,1130611,942500,113年度愛滋病毒快速確認檢驗之抗體免疫層析試劑組,
個人,1130701,366500,登革熱通報獎金,
個人,1130716,100000,抗結核藥物amikacin 500mg,
個人,1130801,1920000,在台外籍愛滋感染者服藥2年內支持計畫加入個案病毒量及淋巴球檢驗相關費用,
個人,1130805,7151800,第1/2型愛滋病毒自我篩檢試劑,
個人,1130806,32400,注射用水,
個人,1130822,240000,退職工友（含遺眷）113年中秋節慰問金,
個人,1130823,218000,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1130828,4290000,113年度愛滋抗原/抗體複合型快速篩檢試劑,
個人,1130910,5502,補助感染愛滋之藥害病患全民健保自付保費(112年下半年及113年上半年),
個人,1130930,146880,愛滋確診寶寶之治療用藥ABC/DTG/3TC,
個人,1131014,10000,屈公病通報獎金,
個人,1131030,22700,HIV母子垂直感染個案專案計畫,
個人,1131108,2138400,113年度專案進口公費抗結核藥品delamanid,
個人,1131227,115400,因應新加入「114年度愛滋匿名篩檢服務拓點計畫」之醫事機構，採購愛滋抗原/抗體複合型快速篩檢試劑,
個人,1131231,100000000,償還愛滋醫療費用欠款,
