受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
個人,1080214,752072,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080214,5818756,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080214,9449482,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080226,2800000,「108年公費抗結核藥品cycloserine」採購案,
個人,1080227,42992,106年欠款於108年1月10日清償前孳生利息,
個人,1080311,5292800,108年度愛滋抗原抗體複合型快速篩檢試劑,
個人,1080318,1723960,「108年度專案進口公費抗結核藥品clofazimine及兒童複方可溶錠RHRHZ」採購案,
個人,1080319,1246600,108年度愛滋病毒抗體快速確認檢驗採購案,
個人,1080319,2170,藥害血友病患者健保費,
個人,1080325,2138400,108年度專案進口公費抗結核藥品delamanid採購案,
個人,1080327,1231870,108年度愛滋匿名篩檢服務拓點計畫諮詢、檢驗及轉介費用,
個人,1080328,630000,"108年暴露愛滋病毒前預防性投藥(PrEP)血中藥物檢測計畫。$600,000。",
個人,1080411,4615000,108年專案進口公費抗結核藥品prothionamide及kanamycin,
個人,1080429,2000,108年度公費抗結核藥品levofloxacn 100mg採購,
個人,1080520,270000,108年度公費抗結核藥品capreomycin採購案,
個人,1080702,809400,108年度公費抗結核藥品PAS採購案,
個人,1080708,2000,108年抗結核公費藥品Levofloxacin 100mg採購500錠,
個人,1080730,10979668,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080730,22510047,108年度愛滋病指定醫事機構服務品質提升計畫,
個人,1080829,1260000,108年專案進口抗結核藥品Terizidone,
個人,1081005,5334000,108年第二次抗結核公費藥品Bedaquiline採購,
個人,1081007,288000,108年公費抗結核藥品levofloxacin 750mg 採購,
個人,1081017,6000,108年度抗結核藥品Levofloxacin 100mg採購1500錠,
個人,1081025,2798,藥害血友病患者全民健保自付保費108年1-6月,
個人,1081111,4948,償還愛滋醫療費用欠款衍生之利息,
個人,1081112,3048000,108年第三次抗結核公費藥品Bedaquiline採購,
個人,1081126,6360000,108年度專案進口抗結核藥品Terizidone第二次採購案,
個人,1081219,64146128,償還愛滋醫療費用欠款,
個人,1081219,24221,繳交107年愛滋醫療費用之利息,
個人,1081226,34280000,增撥108年7-12月委託健保代辦結核病及法定傳染病醫療費用,
個人,1090106,64215,醫療院所配合防疫協助執行疑似麻疹個案接觸者暴露後預防措施之相關費用案，如診察費、掛號費或IMIG等費用,
個人,1090115,54100000,本署108年結餘款償還愛滋醫療費用欠款,
個人,1080215,80915,本署107年聘任人員優惠存款利息差額補貼(江○○),
個人,1080102,376000,108年三麻一風監視調查作業之病例通報獎金,
個人,1080102,666000,108年退職工友(含遺眷)三節慰問金,
個人,1080103,538000,108年致贈退休人員及在職亡故同仁之遺族三節慰問金,
人和藥局,1081023,30000,傳染病防治獎勵金,64000
中華民國觀光導遊協會,1081023,30000,傳染病防治獎勵金,63000
佛教慈濟醫療財團法人大林慈濟醫院,1081023,30000,傳染病防治獎勵金,10010
吳泰成耳鼻喉科診所,1081023,30000,傳染病防治獎勵金,64000
私立博愛護理之家,1081023,30000,傳染病防治獎勵金,10008
屏基醫療財團法人屏東基督教醫院,1081023,30000,傳染病防治獎勵金,10013
個人,1081023,330000,傳染病防治獎勵金,
財團法人兒童肝膽疾病防治基金會,1081023,30000,傳染病防治獎勵金,63000
臺南市玉井區玉井社區發展協會,1081023,30000,傳染病防治獎勵金,67000
衛生福利部雙和醫院(委託臺北醫學大學興建經營),1081023,30000,傳染病防治獎勵金,65000
中山醫學大學附設醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,66000
台灣基督長老教會馬偕醫療財團法人新竹馬偕紀念醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,10018
秀傳醫療社團法人秀傳紀念醫院,1081114,30000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,10007
秀傳醫療財團法人彰濱秀傳紀念醫院,1081114,15000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,10007
埔基醫療財團法人埔里基督教醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,10008
財團法人私立高雄醫學大學附設中和紀念醫院,1081114,30000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,64000
高雄市立大同醫院(委託財團法人私立高雄醫學大學附設中和紀念醫院經營),1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,64000
高雄市立小港醫院(委託財團法人私立高雄醫學大學經營),1081114,15000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,64000
國立成功大學醫學院附設醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,67000
國泰醫療財團法人國泰綜合醫院,1081114,15000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,63000
彰化基督教醫療財團法人彰化基督教醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,10007
臺北市立關渡醫院─委託臺北榮民總醫院經營,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,63000
臺北榮民總醫院,1081114,15000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,63000
聯新國際醫院,1081114,10000,108年「實驗室傳染病自動通報系統」資料品質獎勵作業,68000
個人,1090107,86500,屈公病通報獎金,
個人,1090109,811500,登革熱通報獎金,
