受補（捐）助單位,核准日期,累計撥付金額,補（捐）助事項或用途,縣市代碼
個人,1130312,24400,113年公費抗結核藥品cycloserine,
個人,1130416,1025000,112年登革熱境外移入通報獎金核發作業,
個人,1130416,85000,113年度公費抗結核藥品kanamycin,
個人,1130419,433400,113年公費抗結核藥品moxifloxacin,
個人,1130424,1015000,113年公費抗結核藥品bedaquiline,
個人,1130425,89400000,抗結核藥品levofloxacin 100mg,
個人,1130508,9400,113年公費抗結核藥品Streptomycin (1gm),
個人,1130513,156000,113年度公費抗結核藥品pretomanid,
個人,1130516,1209936,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(端午節),
個人,1130520,218000,退職工友(含遺眷)113年端午節慰問金,
個人,1130611,232000,113年度愛滋病毒快速確認檢驗之抗體免疫層析試劑組,
個人,1130701,942500,登革熱通報獎金,
個人,1130716,164000,抗結核藥物amikacin 500mg,
個人,1130801,100000,在台外籍愛滋感染者服藥2年內支持計畫加入個案病毒量及淋巴球檢驗相關費用,
個人,1130806,1920000,注射用水,
個人,1130822,32400,退職工友（含遺眷）113年中秋節慰問金,
個人,1130823,240000,113年致贈退休人員及在職亡故同仁之遺族三節慰問金(中秋節),
個人,1130828,218000,113年度愛滋抗原/抗體複合型快速篩檢試劑,
個人,1130910,4290000,補助感染愛滋之藥害病患全民健保自付保費(112年下半年及113年上半年),
,,8000,,
